id,label,attr_0,attr_1,attr_2,attr_3,attr_4
3223,R3223,2939,235,13,400,33
3224,R3224,2961,300,17,0,0
3225,R3225,2157,34,22,85,10
3226,R3226,2863,40,7,319,11
3227,R3227,2955,78,21,124,42
3228,R3228,2864,27,22,240,76
3229,R3229,2762,359,10,0,0
3230,R3230,3178,35,8,400,36
3231,R3231,3121,16,17,1084,252
3232,R3232,3081,251,17,671,46
3233,R3233,3189,57,10,793,168
3234,R3234,3188,61,11,60,13
3235,R3235,3207,28,12,513,43
3236,R3236,3376,265,13,390,36
3237,R3237,3101,93,15,228,32
3238,R3238,2990,243,13,330,55
3239,R3239,3135,57,8,90,-2
3240,R3240,3020,17,8,182,24
3241,R3241,3222,357,15,242,22
3242,R3242,2991,47,10,216,24
3243,R3243,3532,34,9,424,120
3244,R3244,3292,174,5,85,3
3245,R3245,2540,47,8,30,5
3246,R3246,2745,317,12,210,20
3247,R3247,2794,120,17,134,35
3248,R3248,3106,40,20,552,128
3249,R3249,3133,30,14,134,27
3250,R3250,2729,13,16,95,9
3251,R3251,3027,178,20,127,19
3252,R3252,2919,300,8,268,23
3253,R3253,2639,56,18,256,103
3254,R3254,2702,313,11,153,1
3255,R3255,3204,310,11,564,108
3256,R3256,2598,9,3,330,5
3257,R3257,3219,122,13,242,52
3258,R3258,3165,14,16,721,84
3259,R3259,2655,62,13,659,26
3260,R3260,3001,252,2,218,16
3261,R3261,3388,208,31,726,-78
3262,R3262,3162,77,15,190,-31
3263,R3263,3021,357,33,300,16
3264,R3264,3173,349,14,212,22
3265,R3265,2874,78,16,127,13
3266,R3266,3367,71,17,150,-24
3267,R3267,3132,6,12,240,61
3268,R3268,3171,47,10,319,54
3269,R3269,3150,75,10,190,33
3270,R3270,2526,282,20,240,99
3271,R3271,2783,198,28,319,-70
3272,R3272,3083,323,9,258,14
3273,R3273,2995,129,15,361,-3
3274,R3274,3191,20,21,0,0
3275,R3275,3042,352,12,42,5
3276,R3276,3309,28,11,256,6
3277,R3277,3222,297,2,30,1
3278,R3278,2952,239,15,108,26
3279,R3279,3243,179,9,192,17
3280,R3280,2512,23,16,175,27
3281,R3281,2598,339,4,60,-10
3282,R3282,2130,272,26,234,49
3283,R3283,3145,20,9,335,29
3284,R3284,3262,36,17,182,51
3285,R3285,2509,35,21,85,16
3286,R3286,3026,24,9,67,-3
3287,R3287,2884,296,22,108,30
3288,R3288,2551,150,10,0,0
3289,R3289,2819,232,9,674,54
3290,R3290,3233,60,17,30,-4
3291,R3291,3053,58,19,90,33
3292,R3292,3140,201,7,365,57
3293,R3293,2953,52,11,134,25
3294,R3294,3011,93,12,0,0
3295,R3295,2762,344,7,0,0
3296,R3296,3175,135,20,350,73
3297,R3297,3019,249,7,108,9
3298,R3298,3392,194,9,1150,190
3299,R3299,2772,48,17,60,15
3300,R3300,2586,52,9,418,88
3301,R3301,3167,292,5,30,0
3302,R3302,3383,56,14,547,104
3303,R3303,2736,176,11,127,23
3304,R3304,3041,284,6,658,63
3305,R3305,2493,282,10,270,61
3306,R3306,2784,119,20,67,18
3307,R3307,2615,30,18,0,0
3308,R3308,2949,45,7,30,-2
3309,R3309,2952,322,17,127,39
3310,R3310,3037,10,8,509,59
3311,R3311,3040,176,16,30,-13
3312,R3312,2994,325,9,256,81
3313,R3313,2240,343,29,42,21
3314,R3314,3107,36,6,242,30
3315,R3315,2969,300,17,30,8
3316,R3316,2850,17,13,446,55
3317,R3317,3024,195,24,218,65
3318,R3318,2719,90,10,228,-8
3319,R3319,2912,176,23,0,0
3320,R3320,2667,188,10,330,-2
3321,R3321,2973,30,19,787,104
3322,R3322,3245,93,15,42,5
3323,R3323,3220,45,2,42,1
3324,R3324,3148,327,7,67,17
3325,R3325,2840,315,8,0,0
3326,R3326,3356,275,10,524,88
3327,R3327,2794,349,9,30,4
3328,R3328,3048,32,9,277,44
3329,R3329,3003,347,3,0,0
3330,R3330,2906,30,8,192,39
3331,R3331,2954,151,5,180,18
3332,R3332,2664,331,20,42,21
3333,R3333,3087,185,11,192,29
3334,R3334,2961,12,10,361,40
3335,R3335,3032,97,9,277,63
3336,R3336,2896,86,3,330,-42
3337,R3337,3359,28,26,190,58
3338,R3338,3074,353,21,360,5
3339,R3339,3190,82,15,216,27
3340,R3340,3146,103,16,162,-9
3341,R3341,2920,306,14,108,5
3342,R3342,2945,128,18,60,13
3343,R3343,2175,6,22,270,69
3344,R3344,2594,61,2,95,-2
3345,R3345,2773,85,9,30,4
3346,R3346,2959,80,19,108,27
3347,R3347,2369,312,26,309,138
3348,R3348,2909,201,21,201,104
3349,R3349,3046,34,7,598,66
3350,R3350,2959,332,16,242,76
3351,R3351,2812,1,12,242,24
3352,R3352,3166,293,9,150,29
3353,R3353,3137,338,9,120,17
3354,R3354,3379,348,13,797,187
3355,R3355,3336,94,18,127,18
3356,R3356,3014,76,9,600,49
3357,R3357,2404,278,16,228,58
3358,R3358,3353,359,12,808,125
3359,R3359,3355,55,19,60,6
3360,R3360,3447,248,19,466,137
3361,R3361,2863,325,23,182,18
3362,R3362,2972,63,7,395,17
3363,R3363,2590,299,27,90,31
3364,R3364,2907,276,9,297,47
3365,R3365,2677,147,11,458,-39
3366,R3366,2816,1,12,424,61
3367,R3367,3278,2,7,268,59
3368,R3368,3302,257,12,474,62
3369,R3369,2920,60,21,95,26
3370,R3370,3327,331,12,210,59
3371,R3371,2802,55,10,0,0
3372,R3372,3109,231,9,300,33
3373,R3373,3201,152,16,764,-18
3374,R3374,2877,86,26,180,63
3375,R3375,3076,158,33,420,95
3376,R3376,3244,138,15,525,33
3377,R3377,2990,42,6,451,17
3378,R3378,2748,4,20,162,45
3379,R3379,3024,304,14,67,21
3380,R3380,2482,137,23,335,107
3381,R3381,2906,35,4,60,3
3382,R3382,2408,57,11,256,62
3383,R3383,3145,37,17,182,39
3384,R3384,2883,315,19,134,39
3385,R3385,3160,227,24,808,69
3386,R3386,2774,144,11,350,51
3387,R3387,2784,59,15,30,10
3388,R3388,2241,332,14,42,10
3389,R3389,3307,308,8,331,26
3390,R3390,2885,60,5,450,58
3391,R3391,2635,358,12,150,74
3392,R3392,3390,180,6,162,-6
3393,R3393,3335,280,23,582,229
3394,R3394,2558,111,12,319,89
3395,R3395,3121,305,23,153,51
3396,R3396,2178,309,24,30,12
3397,R3397,3193,90,6,390,33
3398,R3398,2985,10,12,446,69
3399,R3399,2226,294,31,95,58
3400,R3400,3027,288,29,430,230
3401,R3401,3142,79,17,95,29
3402,R3402,2985,329,4,212,23
3403,R3403,3056,67,19,175,31
3404,R3404,2935,37,9,649,93
3405,R3405,2985,332,15,85,17
3406,R3406,3107,39,13,541,32
3407,R3407,2885,284,21,216,72
3408,R3408,2128,63,38,277,171
3409,R3409,3067,15,20,624,-5
3410,R3410,3111,22,9,551,33
3411,R3411,2511,79,5,342,-19
3412,R3412,2383,193,17,95,30
3413,R3413,2854,233,21,67,15
3414,R3414,2875,144,8,216,44
3415,R3415,3100,26,11,192,0
3416,R3416,2681,34,10,190,10
3417,R3417,3070,276,6,663,71
3418,R3418,2404,48,27,324,14
3419,R3419,2979,292,4,361,38
3420,R3420,3034,266,10,832,43
3421,R3421,2568,143,15,95,9
3422,R3422,3004,120,16,277,3
3423,R3423,2696,73,16,573,39
3424,R3424,2756,74,10,228,8
3425,R3425,3136,25,13,108,20
3426,R3426,2802,297,16,192,48
3427,R3427,2739,51,10,67,-3
3428,R3428,2525,311,10,212,51
3429,R3429,2969,158,4,384,21
3430,R3430,3202,198,7,309,-4
3431,R3431,3113,90,10,42,5
3432,R3432,2934,81,9,313,31
3433,R3433,3218,138,6,474,36
3434,R3434,3184,84,11,582,144
3435,R3435,3155,38,25,618,237
3436,R3436,2988,152,12,108,13
3437,R3437,3257,61,11,543,109
3438,R3438,2879,248,29,150,68
3439,R3439,3152,94,12,216,3
3440,R3440,2761,348,22,0,0
3441,R3441,3233,155,27,391,128
3442,R3442,3315,61,12,67,11
3443,R3443,3087,79,14,270,0
3444,R3444,2592,64,16,433,66
3445,R3445,3416,0,1,228,68
3446,R3446,2686,142,10,0,0
3447,R3447,2346,19,13,95,37
3448,R3448,3047,158,15,60,-3
3449,R3449,2975,105,13,190,-2
3450,R3450,2859,129,14,95,8
3451,R3451,2869,200,26,450,165
3452,R3452,3152,37,10,424,10
3453,R3453,3372,290,9,451,-3
3454,R3454,2533,127,5,150,13
3455,R3455,3209,47,13,277,50
3456,R3456,3069,173,22,1168,182
3457,R3457,2982,9,5,421,0
3458,R3458,3298,339,33,242,75
3459,R3459,3001,345,11,384,39
3460,R3460,2939,245,5,598,33
3461,R3461,2590,82,23,134,29
3462,R3462,2837,130,34,85,39
3463,R3463,2437,8,23,60,14
3464,R3464,2564,90,7,547,61
3465,R3465,3351,317,10,60,9
3466,R3466,2925,349,8,134,25
3467,R3467,3079,336,18,150,33
3468,R3468,3132,58,6,285,51
3469,R3469,2917,198,3,570,4
3470,R3470,2626,42,11,201,48
3471,R3471,3026,349,12,85,15
3472,R3472,3051,58,9,67,0
3473,R3473,2883,142,11,108,31
3474,R3474,2886,190,15,268,73
3475,R3475,3286,310,26,30,18
3476,R3476,2656,328,26,60,27
3477,R3477,3108,18,7,228,15
3478,R3478,2859,70,10,277,44
3479,R3479,3194,117,17,834,22
3480,R3480,2919,0,14,446,39
3481,R3481,2991,141,18,256,137
3482,R3482,2950,133,21,342,104
3483,R3483,3434,184,15,570,234
3484,R3484,2978,337,10,108,-2
3485,R3485,2413,1,21,335,23
3486,R3486,3073,347,23,42,9
3487,R3487,3153,341,21,534,78
3488,R3488,3037,57,17,0,0
3489,R3489,3128,307,12,30,4
3490,R3490,3220,326,12,792,124
3491,R3491,2631,234,15,319,104
3492,R3492,3345,330,9,134,56
3493,R3493,3037,107,6,834,118
3494,R3494,2773,348,12,30,1
3495,R3495,2341,282,22,524,203
3496,R3496,3225,346,7,30,3
3497,R3497,3140,113,4,170,6
3498,R3498,3021,285,8,750,112
3499,R3499,2074,331,29,108,75
3500,R3500,2442,324,19,242,77
3501,R3501,3130,146,17,120,14
3502,R3502,3288,186,18,216,30
3503,R3503,2602,354,16,85,20
3504,R3504,3142,348,8,424,101
3505,R3505,3176,30,9,313,40
3506,R3506,3202,233,12,30,13
3507,R3507,2974,352,8,212,-25
3508,R3508,3191,355,11,644,178
3509,R3509,2661,45,9,644,-5
3510,R3510,2682,315,17,362,29
3511,R3511,2103,261,36,150,101
3512,R3512,3130,110,27,255,50
3513,R3513,3001,62,18,150,33
3514,R3514,2745,175,5,331,26
3515,R3515,3079,80,14,67,17
3516,R3516,3095,338,5,437,10
3517,R3517,2440,256,25,90,42
3518,R3518,2927,105,18,30,8
3519,R3519,3295,24,16,811,92
3520,R3520,3161,39,18,192,23
3521,R3521,2845,266,20,402,199
3522,R3522,2965,43,9,467,30
3523,R3523,3165,243,20,309,57
3524,R3524,2926,27,2,268,60
3525,R3525,2773,274,17,60,21
3526,R3526,2889,293,14,30,10
3527,R3527,2340,333,7,42,10
3528,R3528,2873,299,14,0,0
3529,R3529,3252,75,13,725,104
3530,R3530,2772,231,10,150,15
3531,R3531,3176,40,18,150,27
3532,R3532,2887,291,26,451,241
3533,R3533,2910,104,14,571,271
3534,R3534,3105,307,21,553,292
3535,R3535,2686,41,10,258,9
3536,R3536,3116,313,16,134,28
3537,R3537,2668,94,19,85,5
3538,R3538,2750,67,12,0,0
3539,R3539,2974,53,2,60,0
3540,R3540,2475,207,11,30,-1
3541,R3541,2832,321,24,67,33
3542,R3542,2690,143,12,210,-1
3543,R3543,3255,315,12,182,32
3544,R3544,3477,302,8,255,31
3545,R3545,3299,168,13,247,75
3546,R3546,2696,78,6,566,80
3547,R3547,2913,241,6,234,47
3548,R3548,2874,355,10,256,-9
3549,R3549,2881,52,17,391,62
3550,R3550,2905,31,20,170,36
3551,R3551,3342,255,19,228,59
3552,R3552,2988,164,11,443,72
3553,R3553,3151,315,9,150,44
3554,R3554,3024,32,19,30,4
3555,R3555,3207,186,13,242,22
3556,R3556,2847,95,20,67,15
3557,R3557,3052,0,9,134,1
3558,R3558,3319,9,10,420,-12
3559,R3559,2982,120,9,240,51
3560,R3560,3170,211,24,192,36
3561,R3561,2475,90,7,182,31
3562,R3562,2946,102,16,228,71
3563,R3563,2969,95,17,391,162
3564,R3564,2945,73,13,360,58
3565,R3565,2951,45,7,42,0
3566,R3566,2950,154,20,150,29
3567,R3567,3021,179,19,720,154
3568,R3568,3226,298,9,297,38
3569,R3569,2838,124,9,150,17
3570,R3570,2204,147,12,124,11
3571,R3571,2815,69,15,60,12
3572,R3572,2833,242,19,150,22
3573,R3573,3078,137,13,175,23
3574,R3574,2884,35,24,577,260
3575,R3575,2871,139,11,446,118
3576,R3576,2956,18,14,247,42
3577,R3577,3194,92,9,212,46
3578,R3578,2943,286,7,134,16
3579,R3579,3119,120,8,180,6
3580,R3580,3146,321,9,134,7
3581,R3581,2487,50,27,255,78
3582,R3582,2712,13,3,0,0
3583,R3583,2991,266,12,900,91
3584,R3584,3130,318,6,67,3
3585,R3585,3044,10,4,256,1
3586,R3586,3191,144,8,339,59
3587,R3587,2971,305,23,285,117
3588,R3588,2877,123,14,42,4
3589,R3589,3327,53,9,95,9
3590,R3590,2572,135,16,67,14
3591,R3591,2626,83,29,192,4
3592,R3592,3171,288,11,417,-42
3593,R3593,3011,357,19,42,12
3594,R3594,3304,73,15,120,13
3595,R3595,2503,101,1,85,-3
3596,R3596,2299,112,23,212,48
3597,R3597,3325,48,17,674,189
3598,R3598,3294,290,28,42,26
3599,R3599,2985,61,12,85,0
3600,R3600,2978,170,5,60,1
3601,R3601,2854,83,20,390,43
3602,R3602,3107,350,8,150,28
3603,R3603,2790,78,15,0,0
3604,R3604,3103,306,19,552,286
3605,R3605,3107,158,3,60,-7
3606,R3606,2657,132,15,270,78
3607,R3607,2824,276,13,268,19
3608,R3608,3016,358,9,210,36
3609,R3609,2856,272,11,874,179
3610,R3610,2851,85,13,60,16
3611,R3611,2778,10,27,134,24
3612,R3612,3271,229,10,459,44
3613,R3613,2952,232,8,391,56
3614,R3614,2943,10,13,661,101
3615,R3615,3047,39,18,658,13
3616,R3616,3139,303,14,212,32
3617,R3617,3050,32,7,212,24
3618,R3618,3016,258,20,552,62
3619,R3619,2735,73,11,30,-5
3620,R3620,3400,98,27,674,166
3621,R3621,2741,36,17,150,42
3622,R3622,3168,298,15,324,92
3623,R3623,3183,124,2,228,10
3624,R3624,3150,39,28,540,-15
3625,R3625,2687,194,27,127,74
3626,R3626,2995,98,19,212,55
3627,R3627,2712,350,11,30,8
3628,R3628,3191,219,15,192,47
3629,R3629,3250,277,16,120,32
3630,R3630,3407,172,18,390,61
3631,R3631,3261,43,16,499,69
3632,R3632,3345,116,7,150,23
3633,R3633,2908,60,17,162,35
3634,R3634,3384,162,10,849,212
3635,R3635,3337,115,5,60,11
3636,R3636,1942,1,41,124,87
3637,R3637,3241,6,18,451,77
3638,R3638,2678,6,31,108,27
3639,R3639,2781,5,12,234,39
3640,R3640,3204,331,9,182,20
3641,R3641,2677,353,24,42,8
3642,R3642,2344,76,14,67,15
3643,R3643,3244,151,7,564,130
3644,R3644,2988,154,30,277,17
3645,R3645,3010,45,6,330,33
3646,R3646,3101,41,18,437,117
3647,R3647,2972,44,15,537,10
3648,R3648,2873,22,3,306,69
3649,R3649,3412,309,3,497,-41
3650,R3650,3035,54,7,192,7
3651,R3651,2062,276,35,42,9
3652,R3652,3305,353,16,800,192
3653,R3653,3249,264,10,162,27
3654,R3654,2916,150,5,335,45
3655,R3655,2908,340,12,170,24
3656,R3656,3254,60,9,300,49
3657,R3657,2148,130,22,258,84
3658,R3658,2834,312,17,300,76
3659,R3659,3011,270,7,767,115
3660,R3660,3308,316,17,108,25
3661,R3661,3202,230,4,510,30
3662,R3662,2593,99,10,134,25
3663,R3663,2768,29,5,485,10
3664,R3664,2711,264,11,150,41
3665,R3665,3192,278,17,162,29
3666,R3666,2894,67,22,514,256
3667,R3667,3292,276,9,977,182
3668,R3668,3021,202,11,342,55
3669,R3669,3043,340,13,212,19
3670,R3670,2918,331,11,228,37
3671,R3671,3024,184,10,330,23
3672,R3672,3264,51,19,182,49
3673,R3673,2696,52,19,342,-31
3674,R3674,3015,74,13,95,8
3675,R3675,3109,287,8,408,54
3676,R3676,3246,9,10,534,96
3677,R3677,3194,63,13,577,51
3678,R3678,2712,183,21,323,63
3679,R3679,2992,247,23,618,343
3680,R3680,2821,177,28,90,38
3681,R3681,3040,77,12,285,71
3682,R3682,2710,351,18,42,8
3683,R3683,2831,138,13,277,28
3684,R3684,2638,66,33,150,32
3685,R3685,3396,36,12,301,47
3686,R3686,3171,273,14,319,90
3687,R3687,3208,65,11,674,187
3688,R3688,2985,11,1,420,53
3689,R3689,3159,37,7,277,43
3690,R3690,3321,209,19,319,4
3691,R3691,3202,315,17,150,59
3692,R3692,2458,330,20,95,27
3693,R3693,2706,116,12,67,9
3694,R3694,3084,47,8,379,0
3695,R3695,2709,7,9,481,1
3696,R3696,3187,348,13,408,35
3697,R3697,2752,336,16,95,21
3698,R3698,2626,23,7,342,16
3699,R3699,2629,5,15,42,7
3700,R3700,3085,188,12,300,54
3701,R3701,2553,81,21,60,31
3702,R3702,3344,314,15,218,18
3703,R3703,2770,31,6,0,0
3704,R3704,3117,142,17,120,-2
3705,R3705,2477,320,22,108,63
3706,R3706,3272,259,10,0,0
3707,R3707,2955,125,11,454,-12
3708,R3708,2962,117,15,607,183
3709,R3709,3158,153,14,300,56
3710,R3710,2794,77,27,228,76
3711,R3711,2858,157,22,150,55
3712,R3712,3114,61,5,67,8
3713,R3713,3274,304,7,175,34
3714,R3714,3037,324,8,330,60
3715,R3715,3431,105,27,162,66
3716,R3716,2802,214,14,510,61
3717,R3717,2902,255,15,30,7
3718,R3718,2837,209,21,342,-8
3719,R3719,3228,45,12,433,53
3720,R3720,2684,13,10,60,7
3721,R3721,2546,0,9,351,77
3722,R3722,3221,262,14,228,27
3723,R3723,3418,200,10,540,25
3724,R3724,3271,117,21,90,2
3725,R3725,2630,92,6,0,0
3726,R3726,2804,87,9,201,6
3727,R3727,2732,19,11,443,54
3728,R3728,2926,338,8,60,7
3729,R3729,2940,23,19,268,23
3730,R3730,3305,314,15,552,30
3731,R3731,2520,326,11,127,40
3732,R3732,2939,62,9,0,0
3733,R3733,2445,111,21,95,23
3734,R3734,2816,55,23,295,164
3735,R3735,2949,135,12,60,17
3736,R3736,2965,96,6,247,46
3737,R3737,2978,105,13,417,85
3738,R3738,3018,180,0,390,33
3739,R3739,2614,40,15,42,-2
3740,R3740,3296,188,11,509,70
3741,R3741,3078,101,14,175,16
3742,R3742,3181,68,14,330,90
3743,R3743,2751,0,5,400,72
3744,R3744,3035,171,11,60,9
3745,R3745,2811,117,13,90,-6
3746,R3746,2764,120,10,108,7
3747,R3747,2984,86,17,85,11
3748,R3748,3219,69,12,30,7
3749,R3749,2537,229,5,124,24
3750,R3750,2716,41,5,258,35
3751,R3751,2885,210,18,90,3
3752,R3752,2939,296,18,350,61
3753,R3753,3255,214,14,134,0
3754,R3754,3213,159,11,335,34
3755,R3755,3158,25,17,242,44
3756,R3756,3053,132,22,170,41
3757,R3757,2768,319,18,85,20
3758,R3758,2986,1,20,703,214
3759,R3759,3053,164,8,120,11
3760,R3760,3017,0,3,0,0
3761,R3761,2954,65,24,201,66
3762,R3762,2246,294,29,277,168
3763,R3763,2792,34,25,108,12
3764,R3764,2877,84,16,85,20
3765,R3765,3082,45,15,395,98
3766,R3766,3240,28,13,277,0
3767,R3767,3273,58,12,150,38
3768,R3768,3356,4,24,216,55
3769,R3769,2899,110,15,323,94
3770,R3770,2620,83,30,85,34
3771,R3771,2966,15,7,0,0
3772,R3772,2945,67,16,60,12
3773,R3773,2782,115,15,342,78
3774,R3774,2913,358,20,268,42
3775,R3775,3155,12,10,285,38
3776,R3776,2579,306,30,90,70
3777,R3777,3202,9,17,918,185
3778,R3778,2732,90,6,295,23
3779,R3779,2568,196,3,417,167
3780,R3780,3287,290,19,488,186
3781,R3781,3254,38,15,258,51
3782,R3782,3138,218,13,192,16
3783,R3783,3253,276,18,330,99
3784,R3784,2841,79,19,67,18
3785,R3785,3378,292,8,391,2
3786,R3786,2826,248,33,108,39
3787,R3787,2931,332,19,60,25
3788,R3788,2951,138,14,741,75
3789,R3789,3237,126,13,30,4
3790,R3790,2851,34,14,30,2
3791,R3791,2922,88,22,379,117
3792,R3792,3127,15,20,247,89
3793,R3793,2972,52,18,255,10
3794,R3794,3194,54,20,255,60
3795,R3795,3125,1,16,324,67
3796,R3796,3211,81,6,42,1
3797,R3797,3352,172,8,190,30
3798,R3798,2049,180,7,0,0
3799,R3799,3026,114,11,649,-37
3800,R3800,3234,178,22,816,-35
3801,R3801,3350,312,18,767,168
3802,R3802,3361,124,14,503,163
3803,R3803,3185,288,8,108,10
3804,R3804,3316,105,13,192,31
3805,R3805,3238,50,16,127,44
3806,R3806,3092,20,6,408,7
3807,R3807,2952,90,11,404,3
3808,R3808,3029,306,12,323,75
3809,R3809,3381,12,17,488,84
3810,R3810,3272,110,6,258,27
3811,R3811,3230,20,16,534,75
3812,R3812,2943,117,5,228,26
3813,R3813,2973,311,5,0,0
3814,R3814,2767,190,24,228,120
3815,R3815,2758,61,5,60,10
3816,R3816,3162,72,14,391,90
3817,R3817,2824,324,12,60,13
3818,R3818,2859,342,15,600,89
3819,R3819,3429,156,23,90,22
3820,R3820,2840,50,20,170,41
3821,R3821,2831,41,4,162,10
3822,R3822,3051,351,12,339,47
3823,R3823,2581,189,27,300,-154
3824,R3824,3823,20,13,1092,374
3825,R3825,2973,42,6,509,20
3826,R3826,2884,323,16,295,79
3827,R3827,3515,42,18,830,281
3828,R3828,2495,55,19,190,52
3829,R3829,2875,328,18,30,9
3830,R3830,3394,112,8,592,102
3831,R3831,2862,228,28,150,52
3832,R3832,2831,16,9,268,50
3833,R3833,3263,66,23,175,-4
3834,R3834,3219,14,4,240,-14
3835,R3835,3024,0,9,30,6
3836,R3836,3176,82,32,531,125
3837,R3837,2572,212,29,228,133
3838,R3838,3026,260,7,201,59
3839,R3839,2260,21,25,210,70
3840,R3840,2715,229,17,42,10
3841,R3841,2599,67,19,108,9
3842,R3842,3152,254,8,60,5
3843,R3843,3036,102,10,785,-34
3844,R3844,3178,30,19,60,19
3845,R3845,2124,351,35,283,60
3846,R3846,2987,190,11,134,10
3847,R3847,3183,96,11,551,44
3848,R3848,3086,45,8,150,2
3849,R3849,3177,352,10,30,3
3850,R3850,3214,50,15,384,100
3851,R3851,2552,215,29,212,122
3852,R3852,2843,128,9,255,27
3853,R3853,3018,91,13,175,38
3854,R3854,2900,113,14,30,4
3855,R3855,2056,67,32,170,136
3856,R3856,2983,70,7,30,0
3857,R3857,3035,150,11,0,0
3858,R3858,2591,197,9,216,-7
3859,R3859,2730,26,26,240,-35
3860,R3860,2975,84,13,342,49
3861,R3861,3011,85,5,842,85
3862,R3862,3421,341,27,551,153
3863,R3863,2860,247,19,85,14
3864,R3864,2874,143,7,60,1
3865,R3865,2968,292,3,67,5
3866,R3866,2919,173,15,323,67
3867,R3867,3185,80,7,228,65
3868,R3868,2329,331,27,60,20
3869,R3869,3319,82,23,301,40
3870,R3870,2652,180,12,67,17
3871,R3871,3123,68,4,85,9
3872,R3872,2991,2,11,350,58
3873,R3873,2942,198,10,67,7
3874,R3874,3228,245,8,768,161
3875,R3875,2878,73,23,60,37
3876,R3876,3180,222,6,127,10
3877,R3877,2966,132,6,60,1
3878,R3878,3021,91,22,127,22
3879,R3879,3369,245,15,258,59
3880,R3880,3169,204,16,90,16
3881,R3881,2973,52,15,297,80
3882,R3882,3004,106,11,255,36
3883,R3883,3046,314,15,297,21
3884,R3884,3380,197,11,201,24
3885,R3885,3096,8,15,713,177
3886,R3886,3115,95,8,242,34
3887,R3887,3004,151,18,90,3
3888,R3888,2963,196,18,420,77
3889,R3889,2924,144,6,108,0
3890,R3890,2753,234,22,150,59
3891,R3891,3129,309,13,450,13
3892,R3892,2567,19,21,201,92
3893,R3893,2798,59,7,366,95
3894,R3894,2817,141,9,283,26
3895,R3895,3192,2,6,270,-21
3896,R3896,3291,45,13,518,0
3897,R3897,2869,65,15,418,81
3898,R3898,3185,111,13,201,17
3899,R3899,3091,20,6,234,22
3900,R3900,3011,110,13,180,20
3901,R3901,2741,5,11,541,113
3902,R3902,3187,189,7,150,11
3903,R3903,2078,13,33,247,146
3904,R3904,2919,141,20,30,8
3905,R3905,3332,333,17,752,62
3906,R3906,3012,19,21,752,143
3907,R3907,2903,21,18,390,121
3908,R3908,3355,186,6,511,134
3909,R3909,2842,124,13,162,41
3910,R3910,2291,61,34,30,15
3911,R3911,3308,288,10,162,27
3912,R3912,2698,104,10,0,0
3913,R3913,2978,136,27,417,233
3914,R3914,2813,316,14,67,14
3915,R3915,3045,95,10,691,213
3916,R3916,2988,59,4,488,69
3917,R3917,2704,299,31,228,124
3918,R3918,3251,342,15,268,62
3919,R3919,2855,1,21,90,23
3920,R3920,2595,135,16,295,34
3921,R3921,2832,87,32,90,-38
3922,R3922,2234,302,30,108,67
3923,R3923,3212,68,15,570,94
3924,R3924,3064,340,6,127,11
3925,R3925,2845,21,15,42,9
3926,R3926,2749,120,7,0,0
3927,R3927,2836,124,11,150,29
3928,R3928,2993,36,6,300,53
3929,R3929,3273,32,10,342,57
3930,R3930,2811,291,12,42,4
3931,R3931,2913,270,7,210,13
3932,R3932,2680,88,12,108,20
3933,R3933,3223,114,9,124,-1
3934,R3934,3043,0,0,342,35
3935,R3935,3143,137,17,277,51
3936,R3936,2857,227,22,124,37
3937,R3937,2947,210,18,108,16
3938,R3938,3053,308,14,134,23
3939,R3939,3025,336,12,108,15
3940,R3940,3133,242,8,700,96
3941,R3941,3080,313,9,573,78
3942,R3942,2592,330,17,150,40
3943,R3943,2531,310,28,30,22
3944,R3944,2320,349,12,391,101
3945,R3945,3033,32,10,0,0
3946,R3946,3350,207,26,524,182
3947,R3947,3050,198,8,467,-29
3948,R3948,2998,159,13,484,72
3949,R3949,3020,349,5,0,0
3950,R3950,2641,91,16,150,24
3951,R3951,2955,93,9,30,-6
3952,R3952,2992,182,11,212,11
3953,R3953,2848,45,7,150,2
3954,R3954,2615,17,22,42,10
3955,R3955,2891,319,17,85,21
3956,R3956,3131,64,23,420,18
3957,R3957,3018,52,17,531,20
3958,R3958,3694,341,11,1239,248
3959,R3959,3215,313,13,430,31
3960,R3960,2959,89,14,268,42
3961,R3961,2704,49,13,488,47
3962,R3962,2746,85,8,400,38
3963,R3963,3229,158,8,350,27
3964,R3964,3090,69,6,30,3
3965,R3965,2990,258,18,255,55
3966,R3966,2635,93,10,255,-8
3967,R3967,3075,285,19,323,149
3968,R3968,3261,268,12,691,158
3969,R3969,3093,164,16,210,41
3970,R3970,2978,22,12,466,23
3971,R3971,3037,32,10,362,62
3972,R3972,2938,185,10,67,2
3973,R3973,2844,180,4,0,0
3974,R3974,3221,322,17,540,3
3975,R3975,3014,170,11,319,57
3976,R3976,2752,344,14,42,9
3977,R3977,3052,163,13,150,1
3978,R3978,3053,58,9,258,-6
3979,R3979,2893,143,16,228,52
3980,R3980,2807,254,34,85,20
3981,R3981,2702,75,27,30,-6
3982,R3982,3205,90,11,571,33
3983,R3983,3137,347,9,60,14
3984,R3984,2921,260,32,816,544
3985,R3985,2736,58,11,228,15
3986,R3986,3373,37,10,268,-2
3987,R3987,3006,99,17,108,28
3988,R3988,2932,282,18,134,42
3989,R3989,2989,0,10,0,0
3990,R3990,2943,123,20,162,43
3991,R3991,2038,84,18,379,77
3992,R3992,2291,177,17,379,-2
3993,R3993,3149,356,17,511,70
3994,R3994,2154,164,26,42,5
